ID	Predicted_Category
8710	Politics
7452	Politics
4257	Film
7181	Business
2866	Business
2479	Politics
8019	Business
3827	Football
15023	Football
3377	Politics
11598	Football
11842	Football
14266	Politics
11085	Politics
10827	Business
9553	Film
15163	Film
5421	Technology
14203	Film
9783	Film
2989	Business
13267	Football
8157	Business
14650	Politics
6579	Business
13423	Politics
7493	Politics
10656	Politics
6285	Football
6724	Business
15132	Business
944	Business
5117	Football
500	Politics
3312	Politics
14091	Politics
12945	Film
12659	Film
10569	Football
9262	Film
2146	Film
216	Politics
11853	Football
9171	Film
7427	Business
11083	Politics
10508	Football
13288	Football
7081	Technology
2442	Politics
7293	Business
15078	Football
8286	Politics
1874	Film
11398	Politics
9275	Film
306	Politics
11145	Politics
9821	Politics
2261	Politics
11245	Politics
6750	Business
2211	Film
9628	Film
1086	Business
9642	Film
3407	Politics
10107	Football
5158	Football
1841	Business
15017	Football
8757	Business
4002	Football
9327	Politics
9204	Politics
14466	Technology
12152	Technology
2280	Politics
11440	Business
5418	Technology
2453	Politics
2335	Politics
7589	Politics
8230	Business
7887	Politics
14436	Football
7094	Technology
5231	Technology
1591	Film
11774	Football
12098	Football
11721	Football
9434	Politics
8915	Technology
8696	Business
8746	Business
5523	Film
9402	Film
13641	Football
9248	Technology
10882	Business
1751	Business
5624	Film
12701	Film
13535	Football
485	Politics
13663	Football
9988	Politics
7955	Business
11008	Football
3171	Business
283	Business
11134	Politics
7504	Politics
9736	Politics
6488	Technology
3259	Business
6635	Business
12398	Football
6648	Business
10963	Business
5267	Business
13529	Film
4181	Politics
1309	Technology
7949	Politics
12548	Football
7967	Politics
14143	Politics
11780	Football
8708	Politics
3937	Football
6369	Film
12792	Film
12332	Football
14910	Politics
12039	Film
4835	Football
9008	Business
15308	Football
7286	Business
3739	Politics
2935	Business
12066	Football
1605	Film
1250	Politics
4935	Football
9067	Politics
12657	Film
9967	Politics
9556	Politics
7938	Business
14197	Film
9335	Politics
3597	Politics
111	Technology
8698	Politics
7865	Politics
2546	Business
13982	Politics
13143	Technology
7904	Business
8108	Politics
9708	Film
6765	Business
2190	Politics
8353	Business
12516	Football
8444	Business
9811	Business
9196	Film
4051	Football
12878	Film
7802	Politics
4891	Football
6563	Film
727	Business
12553	Football
540	Business
1922	Film
1618	Film
4339	Technology
12412	Football
5868	Film
3603	Business
3754	Business
13571	Football
2382	Politics
1206	Business
14230	Politics
425	Film
14610	Politics
2699	Politics
12607	Politics
7423	Business
2033	Film
3500	Business
11757	Football
14278	Politics
11096	Business
8592	Politics
9236	Film
11061	Business
4551	Football
6859	Technology
12186	Technology
856	Technology
14360	Film
3967	Football
13029	Film
7679	Politics
1641	Film
11612	Football
7734	Politics
2663	Politics
14862	Politics
1540	Film
6183	Technology
55	Business
3961	Football
12842	Politics
3194	Business
7182	Film
10860	Technology
8992	Football
15100	Football
8816	Politics
15223	Football
6801	Business
7657	Business
11153	Politics
14233	Politics
1574	Film
8661	Business
10910	Business
4375	Technology
10188	Film
13483	Football
15233	Politics
1551	Film
8155	Business
6835	Business
2370	Politics
1660	Film
4304	Technology
3835	Football
7016	Technology
14959	Football
2799	Politics
9789	Film
1584	Politics
1821	Film
8092	Politics
14207	Film
13772	Football
14458	Football
9466	Film
6078	Business
8500	Business
10400	Football
611	Politics
2290	Politics
14966	Football
6046	Technology
13208	Football
6052	Business
7951	Politics
14180	Technology
2588	Film
6407	Film
8304	Business
10499	Football
9684	Film
6068	Technology
2959	Politics
7528	Politics
2019	Film
9337	Politics
343	Politics
11471	Politics
6821	Business
9826	Technology
13238	Football
7149	Politics
2601	Film
6958	Film
13363	Football
7176	Technology
479	Business
12045	Film
5262	Technology
8334	Business
5476	Film
14958	Football
4791	Football
12804	Film
24	Technology
5985	Business
15282	Business
5326	Technology
5956	Politics
4512	Football
12416	Football
9943	Film
1351	Business
5638	Film
11279	Politics
15215	Football
14240	Politics
14119	Business
2317	Politics
7134	Politics
10795	Football
12616	Football
11818	Football
7602	Politics
11829	Football
1099	Business
10340	Football
10217	Football
14655	Business
3591	Technology
3331	Business
9686	Film
10567	Football
8830	Technology
6265	Football
13813	Film
11060	Politics
7125	Film
2638	Politics
12221	Technology
14492	Film
2295	Politics
10418	Football
6079	Politics
14176	Politics
12494	Football
13444	Film
10600	Football
15114	Politics
3922	Football
11350	Politics
14878	Politics
13031	Film
13511	Football
11948	Football
4734	Football
446	Film
2322	Politics
5847	Film
14779	Politics
4454	Football
7779	Politics
5395	Technology
8558	Technology
13557	Football
10531	Football
9948	Politics
12663	Film
5337	Technology
8356	Technology
11139	Politics
4354	Technology
14664	Politics
14911	Business
2039	Film
680	Technology
2829	Politics
11754	Football
5224	Business
7054	Business
10331	Business
10995	Technology
1994	Film
2828	Politics
11376	Politics
1899	Film
9229	Film
12449	Football
7919	Politics
12006	Football
6355	Technology
1891	Film
5765	Film
12087	Film
4409	Technology
10752	Football
5941	Business
3357	Business
11480	Politics
2250	Politics
10162	Football
3791	Football
6177	Politics
9193	Business
10957	Politics
4083	Football
14136	Business
13043	Film
434	Business
3995	Football
13764	Football
12722	Film
6238	Football
11207	Politics
8690	Politics
9037	Politics
14249	Politics
14989	Football
5698	Film
11129	Politics
9082	Politics
2283	Politics
6610	Football
14205	Film
7280	Football
13156	Technology
1799	Film
14027	Football
2223	Film
6458	Football
9718	Film
3119	Business
5911	Politics
5676	Film
1716	Business
8056	Business
10079	Film
4420	Football
3412	Business
4832	Football
11075	Politics
3925	Football
9179	Film
4964	Football
10859	Film
8418	Business
9506	Film
7565	Politics
11276	Politics
2349	Politics
6353	Technology
10225	Football
23	Technology
963	Business
7317	Business
12232	Football
6597	Business
5782	Film
15148	Film
14665	Business
1033	Business
10077	Film
9425	Film
5221	Technology
10904	Politics
5003	Football
9552	Film
4994	Football
5613	Film
12511	Football
9837	Business
951	Business
6759	Business
6149	Politics
430	Technology
7439	Politics
2505	Politics
11229	Business
2368	Politics
6622	Politics
1563	Film
9516	Film
12941	Film
5770	Film
14257	Politics
11365	Politics
12302	Football
14751	Film
9228	Film
13438	Football
11402	Politics
12567	Politics
2475	Politics
8187	Business
10779	Football
1655	Film
12702	Film
2069	Film
14520	Technology
9096	Politics
2170	Politics
600	Business
6402	Film
10364	Football
7065	Business
5209	Technology
53	Business
13698	Technology
14385	Business
10756	Football
1552	Film
45	Technology
328	Business
3024	Technology
13457	Film
11114	Politics
11883	Football
10935	Film
5004	Football
12580	Football
8704	Business
3188	Business
6480	Politics
2708	Politics
6516	Technology
11955	Football
12882	Film
4567	Film
7594	Politics
8041	Business
11972	Football
10321	Football
9619	Film
12577	Politics
11128	Politics
7740	Politics
2401	Politics
5134	Football
12230	Football
11661	Football
5081	Football
8439	Politics
9137	Film
7563	Politics
258	Politics
2062	Film
5596	Film
1055	Business
300	Politics
3436	Politics
9797	Politics
3883	Football
10299	Football
9860	Politics
12610	Football
663	Technology
13342	Football
11843	Football
7720	Politics
10643	Football
11072	Politics
7892	Politics
9116	Politics
8474	Politics
7330	Business
14672	Business
7130	Technology
14725	Business
4385	Technology
6455	Politics
4950	Football
5190	Football
2466	Politics
11968	Football
9265	Film
4035	Football
13514	Football
2221	Film
2297	Politics
7440	Film
8516	Business
7867	Politics
4070	Football
3993	Football
6184	Technology
5580	Film
6572	Film
3864	Business
6978	Technology
9250	Film
13707	Football
12095	Technology
14876	Business
6118	Football
7310	Business
12997	Film
12296	Football
3651	Technology
13472	Football
524	Business
15327	Business
13712	Football
4214	Technology
8943	Football
9078	Politics
11250	Politics
5882	Film
8373	Business
4095	Business
14017	Football
11286	Politics
792	Politics
5173	Football
15156	Film
4162	Technology
14887	Politics
4651	Football
15205	Football
1788	Business
13087	Film
1970	Film
4597	Football
1017	Business
8807	Politics
11549	Football
3022	Politics
7897	Politics
4954	Football
11675	Football
2827	Politics
11262	Politics
1213	Business
6003	Business
6329	Football
13245	Football
7956	Business
3844	Football
12263	Football
14421	Football
4075	Football
2800	Politics
14680	Politics
10219	Football
10812	Business
2665	Football
3191	Business
1347	Business
13379	Football
5777	Film
10454	Football
12014	Football
1984	Film
14769	Film
10501	Football
389	Technology
8471	Business
3084	Business
2129	Film
2585	Film
9715	Politics
3551	Business
12191	Film
2296	Politics
6970	Technology
11914	Football
11338	Technology
9503	Business
637	Business
5254	Technology
2242	Politics
338	Business
7923	Politics
9839	Technology
7195	Business
14567	Business
14929	Football
967	Business
3074	Technology
10677	Business
12626	Business
12809	Film
5959	Business
10114	Film
12462	Football
6152	Technology
13778	Football
11921	Football
437	Business
9933	Business
5122	Football
6961	Technology
4869	Football
195	Business
4424	Football
4575	Football
2080	Film
1523	Film
12220	Technology
7172	Film
3008	Technology
13280	Football
14544	Business
10195	Film
1824	Business
7821	Politics
7397	Politics
14942	Football
83	Business
6203	Technology
10478	Football
13196	Football
7513	Politics
3153	Business
4536	Football
2413	Politics
14918	Business
11495	Politics
9792	Film
586	Business
13937	Football
14452	Football
10390	Football
235	Technology
7373	Politics
13858	Technology
13180	Football
10591	Football
15295	Politics
1974	Film
10115	Technology
12773	Film
6786	Business
14375	Football
895	Politics
6805	Politics
13983	Politics
1499	Film
10820	Business
14884	Business
2270	Politics
9526	Film
9651	Film
11260	Politics
10840	Football
4484	Football
14311	Business
1363	Politics
7215	Football
13279	Football
13635	Football
1880	Film
8521	Technology
2286	Politics
213	Politics
3539	Business
12259	Football
7559	Business
10228	Politics
8221	Business
10998	Football
10961	Business
2407	Politics
1039	Business
1117	Business
5748	Film
3260	Business
4998	Football
2159	Politics
2311	Politics
10737	Football
3578	Politics
811	Politics
13291	Football
8389	Technology
12492	Football
11325	Business
8844	Politics
6661	Business
13745	Football
11767	Football
11722	Football
2703	Politics
13788	Football
2425	Politics
10159	Film
10559	Football
12153	Football
6310	Football
13885	Technology
4592	Football
3612	Politics
14933	Football
11400	Politics
12833	Football
5575	Film
144	Business
7971	Film
4380	Film
3363	Business
1108	Business
11751	Football
989	Business
14552	Business
2420	Politics
10433	Football
392	Technology
11161	Politics
14797	Business
8767	Business
7952	Business
3546	Politics
5243	Technology
2857	Politics
2544	Technology
5867	Film
9095	Politics
13626	Football
12451	Football
14029	Football
12595	Politics
10726	Football
11422	Business
2956	Technology
11701	Football
12396	Football
2636	Politics
7143	Politics
7340	Politics
1916	Film
10649	Football
1280	Politics
1029	Business
10479	Football
6457	Politics
7806	Politics
7873	Politics
11304	Politics
14052	Football
8971	Football
7316	Business
588	Business
10530	Technology
6945	Technology
2893	Politics
8680	Business
12344	Football
10921	Film
11353	Politics
14428	Football
13456	Football
11963	Football
9833	Politics
5627	Film
5780	Film
2180	Film
2099	Politics
14185	Film
5545	Film
11305	Business
5573	Film
1249	Politics
9176	Film
9897	Politics
8953	Football
14417	Football
5143	Football
4944	Football
14294	Business
8859	Politics
1875	Film
10131	Film
333	Business
7750	Politics
11711	Football
3364	Business
14310	Business
6413	Film
7170	Film
11591	Football
7099	Technology
6261	Football
3626	Technology
12887	Film
5688	Film
10868	Politics
7405	Business
13948	Football
8388	Football
11907	Football
15149	Film
12633	Politics
9739	Business
7363	Politics
13850	Technology
9088	Politics
2592	Film
1526	Film
11435	Business
4680	Football
12287	Football
5351	Technology
4673	Football
1780	Business
13492	Film
12662	Film
11983	Football
1576	Film
12676	Film
12985	Film
11363	Business
11189	Business
7224	Film
14999	Football
6248	Technology
10526	Football
3901	Football
7985	Business
5372	Technology
3977	Football
12592	Politics
429	Film
14061	Business
6567	Business
9529	Film
6153	Football
8080	Business
6117	Football
2085	Technology
1275	Technology
14905	Politics
4085	Football
1431	Technology
10357	Football
12154	Technology
3045	Business
567	Business
4100	Business
3307	Film
10655	Business
8458	Business
2147	Film
5879	Film
10339	Football
1718	Business
390	Film
12723	Film
4947	Football
8219	Business
12237	Technology
14126	Business
13286	Football
6070	Business
11737	Football
5022	Football
13559	Football
9944	Film
6035	Business
9144	Politics
5511	Film
7637	Politics
7366	Politics
9268	Politics
9615	Film
12808	Film
8442	Politics
797	Business
12205	Technology
8263	Business
5798	Film
11887	Football
5680	Film
6487	Film
11116	Business
10992	Football
1656	Politics
12068	Film
2555	Film
1535	Film
6861	Business
14802	Politics
6250	Technology
2385	Politics
12561	Football
6701	Business
13979	Football
13828	Technology
9055	Technology
298	Politics
12162	Film
14781	Film
3712	Technology
1667	Film
13708	Football
7387	Business
1733	Business
6818	Business
8296	Business
7673	Politics
13582	Football
3847	Football
10565	Technology
6411	Film
1818	Business
12094	Film
9260	Film
4897	Football
8115	Business
9970	Politics
6318	Football
10319	Football
11508	Politics
8524	Technology
7508	Politics
4048	Football
11945	Football
14393	Technology
356	Film
1520	Technology
9512	Film
7347	Politics
8034	Politics
6219	Football
13038	Film
11001	Football
1842	Business
1869	Film
674	Business
10057	Film
9178	Politics
3269	Business
13695	Football
6676	Business
13071	Technology
436	Politics
10504	Football
3028	Technology
1399	Technology
151	Business
14225	Politics
12000	Football
4709	Football
948	Politics
11150	Business
14963	Football
12050	Football
3751	Film
5127	Football
2187	Film
13325	Football
12959	Film
4972	Football
12951	Film
10185	Technology
15328	Business
1147	Business
15210	Football
5871	Film
799	Film
2455	Politics
9807	Politics
15175	Film
12419	Football
13296	Football
9771	Politics
806	Politics
12971	Film
13577	Football
5674	Film
8384	Technology
10890	Politics
4711	Football
10351	Football
4749	Football
11369	Business
3536	Politics
6746	Business
9024	Politics
11629	Football
1370	Technology
9533	Politics
9727	Film
6574	Business
1071	Business
14081	Business
3300	Film
6040	Business
7456	Politics
7085	Technology
12524	Football
13817	Film
12116	Film
12133	Football
10716	Football
6290	Football
9	Technology
10245	Film
872	Politics
13650	Football
7388	Business
10020	Politics
4082	Football
5616	Film
7185	Business
8922	Technology
322	Business
6804	Business
7811	Politics
5393	Technology
14607	Politics
1391	Technology
3499	Politics
4693	Football
10853	Football
2897	Business
3168	Business
15252	Football
8102	Politics
653	Technology
172	Technology
3215	Business
6616	Politics
7900	Politics
11581	Football
11213	Politics
124	Technology
14000	Football
8225	Business
164	Technology
